gene_id	condition	log2_fold_change	p_value	p_value_corrected	base_mean
105377176	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100500877	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
692099	Experimental	0.016167416593429386	0.07277173178615814	1.0	193.2589412156993
107986100	Experimental	-1.6604301530554801	1.999993781823218	1.0	0.6797108517173264
100302212	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100288801	Experimental	0.5022733618911145	2.0	1.0	0.34550092168082924
401074	Experimental	1.319666550996459	0.007315620859311298	1.0	79.2318221022752
100131827	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
100422955	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
6092	Experimental	-3.326917861841386	1.999662084257956	1.0	4.813998163216196
107986020	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
102724949	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105377171	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105377172	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105377173	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
6091	Experimental	-2.8054493961793887	0.7907354955545606	1.0	829.9147501499784
101927374	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105377177	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
100616485	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
56954	Experimental	-0.7538312752285201	1.0509797090040356	1.0	1368.6346260908144
348801	Experimental	-0.32173789663999763	1.9767886453135102	1.0	84.01347181040046
112268446	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
151888	Experimental	0.019336538858300185	2.0	1.0	0.5813546143659655
64422	Experimental	-0.3119897050686074	1.1590139933174382	1.0	1676.6964961860542
55032	Experimental	-0.7405259756206446	1.1812539019894341	1.0	1121.5691594855048
112268447	Experimental	-3.99354049328181	1.9956619837887568	1.0	18.66015804297642
100506621	Experimental	-4.455837902118592	1.9968824512576853	1.0	15.535158042976422
151887	Experimental	-4.834484249541946	0.007183985201045089	1.0	2215.4546473563723
101929694	Experimental	-0.3168666880600965	1.9999942666591695	1.0	0.8139981632161943
113218483	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100129297	Experimental	-1.5956011972279682	1.999947821404132	1.0	2.0639981632161946
344807	Experimental	-1.9244001672176256	1.9999621070941254	1.0	1.6889981632161946
131450	Experimental	-6.659956001151796	1.8593525478401125	1.0	115.14758787515756
29083	Experimental	-0.991668887383973	1.4613944265693966	1.0	621.2317460387402
25871	Experimental	-1.2609052489807602	0.8552838885280752	1.0	1321.998327804326
107986114	Experimental	-0.9540763914043197	1.9674739414760274	1.0	87.3229217026069
105374041	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107986113	Experimental	-0.20200617518007066	1.9998824319392718	1.0	4.305962188904821
4345	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
285335	Experimental	-2.9002797400196334	1.999676507627178	1.0	4.797587875157539
105374039	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
10225	Experimental	-1.887240098909281	1.9995665919228984	1.0	6.403282116100529
79413	Experimental	1.4371597677424126	0.002337789572797478	1.0	42.710168750338404
257068	Experimental	0.6889371440621745	0.007363967517256063	1.0	60.01544505861543
100874115	Experimental	-0.5257280283970297	1.9999442283085929	1.0	2.678847281721015
90102	Experimental	0.7150646406039084	0.39755400761238313	1.0	2316.2921176566647
107984087	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374040	Experimental	-0.1386727921464201	1.9999826750019942	1.0	1.5604007721065674
55347	Experimental	-0.3370346987652392	1.365457330836352	1.0	1048.731606777722
29114	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
344805	Experimental	-0.7212657692364713	1.9999835049535624	1.0	1.2938919202206014
79669	Experimental	-0.14097691633620768	1.9231351642057108	1.0	189.6316246061295
693152	Experimental	-0.6649570578044672	1.9999975546136173	1.0	0.4866842295539112
257144	Experimental	-2.058942350024262	1.949695383634311	1.0	91.9709241483612
112806053	Experimental	-1.0115157435305828	1.9997891828030832	1.0	4.907087711049008
105374042	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374038	Experimental	-1.3087626530881797	1.999997898336389	1.0	0.40451231881145866
101929717	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
91653	Experimental	-6.688069203376237	1.9304602046855854	1.0	78.53861338088761
693153	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
100131117	Experimental	0.7921417673842505	2.0	1.0	0.4887307919745201
101929754	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100616166	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
104413890	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100874131	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
101926886	Experimental	0.6503542764432418	2.0	1.0	0.41763943997996855
105374051	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
2596	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374053	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
109623450	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107986116	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374052	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
101926903	Experimental	-0.4545196248977999	1.9999966558182534	1.0	0.5974199673046073
100861506	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
26137	Experimental	-1.6018692180764655	1.997641782657967	1.0	16.967441070257696
102723430	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
201633	Experimental	-2.8989053490108776	1.9990738363032623	1.0	8.656135187060286
107986115	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
55779	Experimental	-2.2212478428493623	1.9622865311478335	1.0	75.87039614755743
100874029	Experimental	-0.5278749787662669	1.9999055903659737	1.0	3.522658042976419
102466253	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
152185	Experimental	-0.43890763301919444	1.6699650157287254	1.0	499.6951809851198
54847	Experimental	-4.780217027700811	1.9911065930723166	1.0	26.79580392227321
100616476	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
205717	Experimental	0.21351488784150244	0.2633169893995988	1.0	559.321875530607
80218	Experimental	-0.8309445281190077	0.12608074477511197	1.0	7815.810882941868
523	Experimental	-0.3642572989159736	1.2282397357173078	1.0	1369.8214412253794
54762	Experimental	-1.0540490764004014	1.8723979936074162	1.0	201.78224022977577
254887	Experimental	-0.2929009212727721	1.5134189695536684	1.0	780.7553235038756
57577	Experimental	-2.6211115535567373	1.958132443302213	1.0	76.66052673788691
105374048	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
79691	Experimental	-0.36165701775720904	1.3333916287465017	1.0	1099.5573568875693
1814	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
7634	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
9868	Experimental	-0.010441311337038937	1.1468451435827407	1.0	3491.371936037355
25945	Experimental	-8.571934312454479	1.5813566843202302	1.0	201.31399816321624
151760	Experimental	-0.13339727452338435	1.9992733273129693	1.0	12.057441368315512
105374016	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107986106	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374017	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374018	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100616336	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374019	Experimental	0.5552104885512976	0.0009083425623841842	1.0	17.05228164270811
105374020	Experimental	0.9018835264528711	0.002493428905001126	1.0	34.80162624222942
105374021	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
107986107	Experimental	1.4298770640203116	2.0	1.0	0.39264139636586104
105374023	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
214	Experimental	-1.243716665940297	0.10708901884333352	1.0	5828.576626758046
868	Experimental	-1.202952947716056	1.803494282651026	1.0	260.7530186633311
107986109	Experimental	-1.2895728912134787	1.9999890977975385	1.0	0.9525250416465556
105374024	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
105374026	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
131368	Experimental	-2.8680806718659935	1.9999034418018145	1.0	2.5639981632161946
105374027	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107986105	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
152225	Experimental	-1.7480557605082785	1.9999848820672834	1.0	1.0673615609710232
55076	Experimental	0.6500975619755023	0.0928757980739473	1.0	300.1791789360967
84873	Experimental	0.007258742164799419	2.0	1.0	0.7014981632161945
10342	Experimental	-0.5142738797063093	0.6153288634036851	1.0	3787.7250793414846
25890	Experimental	-0.6582272910269606	1.9932398430009262	1.0	37.121490231010256
57337	Experimental	-0.6845858472371976	1.859736201648042	1.0	238.68159340397932
131909	Experimental	-0.08988784995420265	1.9993905895168238	1.0	11.05431892346453
54931	Experimental	-0.8195251827200563	1.1266968786755451	1.0	1169.7627651862308
57092	Experimental	-0.7270552558999741	0.47435485436124397	1.0	3649.688968127196
27107	Experimental	-0.5723112984722983	1.3009412352621792	1.0	1017.6334575379931
100009676	Experimental	-0.5404330685254152	1.9174753501123816	1.0	174.39911036322638
6152	Experimental	-0.17617918430054624	0.5456399384077867	1.0	11325.703450835734
105374013	Experimental	-0.36536681300454404	1.9966613823033108	1.0	26.673048970113083
79598	Experimental	-0.28563766377684746	1.6743123582865074	1.0	528.8677407825372
91775	Experimental	-1.3187212542807174	1.2098520741115033	1.0	804.958367794257
64332	Experimental	-2.2793759514128307	1.6731242461156652	1.0	295.32345415629976
101929411	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100506555	Experimental	-1.1443291082293845	1.999972742229029	1.0	1.5639981632161946
107986110	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
101929485	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374034	Experimental	-2.1663101116647616	1.9998673783990943	1.0	3.1677642859720114
84666	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
50852	Experimental	0.6523058634935658	2.0	1.0	0.417653405822747
9626	Experimental	0.5003920579952472	2.0	1.0	0.5088049512712972
27136	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
100506506	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
401081	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
677779	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
151871	Experimental	-6.796297755421103	1.9562269799968508	1.0	58.18899816321621
55211	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
401082	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100616129	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105377811	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374036	Experimental	-0.193822640942194	1.9997671379731812	1.0	6.295169344610349
105374037	Experimental	2.1482769605078103	2.0	1.0	0.4747947644344348
105374033	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107986112	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
9666	Experimental	-1.1543800700405464	1.5780282075844305	1.0	472.2525721719823
22989	Experimental	1.6265924811358339	0.001706709271143956	1.0	39.0758333566333
105374029	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
101929534	Experimental	1.2573730436427966	2.0	1.0	0.5518214646352191
107986021	Experimental	-0.10478442605845313	1.999991503298848	1.0	1.0873925287209503
100302640	Experimental	0.11348863070830896	0.00048332765142653953	1.0	10.264905472262052
344595	Experimental	-0.3447338057697261	1.8881196330942718	1.0	227.67309819049765
84692	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
101929607	Experimental	-0.6841409409211974	1.9999299352866942	1.0	2.9243294280032757
56987	Experimental	-0.8879485031373102	0.7206896456207903	1.0	2085.0683087661355
151658	Experimental	1.0458416260513281	2.0	1.0	0.39923033396133273
285205	Experimental	-0.286548060146358	1.9999943433421892	1.0	0.8139981632161946
961	Experimental	-2.206360377735558	0.15316321668658042	1.0	2386.4486262505648
105374031	Experimental	0.6503542764432418	2.0	1.0	0.41763943997996855
101929623	Experimental	-2.4891388563563797	1.9998797717901213	1.0	2.938998163216195
55081	Experimental	-1.276049730008896	1.0591862992479195	1.0	1010.549546749839
11148	Experimental	-0.6789023249537499	1.9999950196275107	1.0	0.7014981632161943
57650	Experimental	-0.28322256259129525	1.2742129792278987	1.0	1338.9160707301253
28890	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
5922	Experimental	-0.8830877905723037	1.7098244445147928	1.0	380.9759217261143
9616	Experimental	-0.5360468641833271	1.4649396597958946	1.0	757.6331179067241
64110	Experimental	-0.2647023087465001	1.3563492950707101	1.0	1129.5509303705758
107986163	Experimental	-0.22523893502548195	1.9996861060091315	1.0	7.36581608582304
101928992	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
105374253	Experimental	0.6523058634935658	2.0	1.0	0.417653405822747
23355	Experimental	-0.9166620503801307	1.5517783511698744	1.0	540.6499089418174
285382	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
339926	Experimental	-1.8484315036389631	1.998030746931865	1.0	14.778490096284186
1962	Experimental	-1.8929666471418856	1.8077203615568533	1.0	220.20134210170892
100847054	Experimental	0.5003920579952472	2.0	1.0	0.5088049512712972
9175	Experimental	-0.5742822058256255	1.5761651581183078	1.0	590.04796814344
101929018	Experimental	-0.3731008006836474	1.9997722645582525	1.0	5.915980556742874
90407	Experimental	-0.28166233493305687	1.6812252858495167	1.0	519.1060401910363
105374254	Experimental	0.3605164462102987	0.0002711757405208556	1.0	8.088192176807462
200879	Experimental	0.1001823663977717	0.04240524050295218	1.0	140.18924252240157
107986055	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
2049	Experimental	-1.417130638567325	1.8856359842053705	1.0	172.3919648513395
59343	Experimental	-0.504415726382679	1.3892452217899967	1.0	895.0655717393104
100874079	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374250	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
90113	Experimental	1.732755162665756	0.0002772991670896754	1.0	14.677440140416941
100187716	Experimental	-1.3664506494355377	1.9999966120272963	1.0	0.5142155424725979
10195	Experimental	0.20621223220351032	0.5366601414311876	1.0	1357.4208955507356
110599564	Experimental	0.7447299480976673	0.05394975227084065	1.0	214.27650668946464
110599583	Experimental	0.7169141655207959	0.024812077626054706	1.0	127.43952234022142
94032	Experimental	1.0138179639728546	0.1273816446750432	1.0	469.6940710848123
9718	Experimental	-0.7848267896253848	1.9999966157415252	1.0	0.5630323516894526
5708	Experimental	0.07297448484739509	0.7519340014283863	1.0	10532.71115889319
1981	Experimental	-0.1840840736041658	0.5062279494748849	1.0	17964.15099797077
692107	Experimental	0.019336538858300185	2.0	1.0	0.5813546143659655
131408	Experimental	0.4729261958330223	0.2041218026146582	1.0	513.01637951822
1181	Experimental	-0.4590611698096153	1.884330930115197	1.0	224.23654781693938
5437	Experimental	0.35757427296299304	0.5183856953394702	1.0	1624.7371213662282
7066	Experimental	-0.3272680010697815	1.9999978849930053	1.0	0.4848565467977718
8646	Experimental	-1.769954705153681	1.9999960691398075	1.0	0.52938956740575
105374251	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
55324	Experimental	-0.2139073195896162	1.3776609335050387	1.0	1122.0128642014993
10644	Experimental	0.13575031917560879	0.6613381854790222	1.0	2048.549252589264
100847078	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
677847	Experimental	-1.0659847174791375	1.997665380697955	1.0	18.576387340220425
6043	Experimental	-0.8468786215863731	1.995122092774473	1.0	29.427891610084718
619568	Experimental	-0.7858589603564429	1.9944792517728576	1.0	32.082564309330365
5984	Experimental	-0.4141922667710146	1.335902628415573	1.0	1054.9869925243797
102724699	Experimental	1.3634513928036438	0.0006429347209473131	1.0	19.660636906106248
9370	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100874095	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
6480	Experimental	-7.153615189483616	1.6646807136039592	1.0	193.7748924815194
116832	Experimental	-8.27712607676683	1.6801171891848272	1.0	171.93899816321618
101929106	Experimental	0.6503542764432418	2.0	1.0	0.41763943997996855
132112	Experimental	0.6503542764432418	2.0	1.0	0.41763943997996855
5648	Experimental	-1.3877331227608185	1.9999708994358079	1.0	1.5639981632161943
105374260	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
101929130	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
64108	Experimental	-5.149215572357232	1.9952501921517098	1.0	18.313998163216198
100302143	Experimental	-1.02658356379131	1.998817272912069	1.0	12.744710780441938
646600	Experimental	0.06728607055809685	2.0	1.0	0.7072407451307645
109617006	Experimental	-1.6868921504007353	1.9956239519698742	1.0	23.62795209069424
1974	Experimental	-0.6431048892139557	0.30175961042007043	1.0	6311.563768725965
6434	Experimental	-0.830034355016777	0.30812975567596934	1.0	4091.256485358088
344887	Experimental	-1.6969203387188763	1.9611901300645052	1.0	83.50545263161007
2119	Experimental	2.0336529373406975	0.03449915775345703	1.0	320.5566319829958
105374257	Experimental	0.6503542764432418	2.0	1.0	0.41763943997996855
1608	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
107986164	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
253573	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107986165	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
1427	Experimental	-0.43925748119470615	1.9996722798437014	1.0	7.123592948914029
55171	Experimental	0.16180733472217992	0.16010041272801542	1.0	359.5318793803285
51726	Experimental	0.02884929893179619	0.6183270287108716	1.0	1419.1547334065267
26998	Experimental	-1.0791156564996607	1.9999981114361718	1.0	0.3958824988240927
105374258	Experimental	-1.0791156564996607	1.9999981114361718	1.0	0.3958824988240927
3273	Experimental	-0.24025920755221164	1.999886951285048	1.0	4.180819912051189
3827	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
619567	Experimental	-1.0247063976473119	1.9953936208241867	1.0	27.41720669745763
105374261	Experimental	-2.134869189936294	1.9994009314440715	1.0	7.4174259042356345
1173	Experimental	-0.05895568593098027	0.9185797394771411	1.0	8915.236432021466
8893	Experimental	-0.36272868006109216	1.2266516640124665	1.0	1371.0338091121318
86	Experimental	-0.5628388049595535	0.8260898585465382	1.0	2385.026310965702
57129	Experimental	-0.012482771293899138	1.4021855727137829	1.0	1273.435187616288
4711	Experimental	0.08721609159423499	0.58570626215942	1.0	1379.0406562706282
107986158	Experimental	-0.7559903935838491	1.9999990240508836	1.0	0.2971818885112788
8975	Experimental	0.21441465715526326	0.3298939880920499	1.0	698.8226550339061
51555	Experimental	-0.8831891139669253	1.9998676790511118	1.0	3.9305353583439233
101928790	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100505609	Experimental	-1.3087626530881797	1.999997898336389	1.0	0.40451231881145866
101928856	Experimental	-0.8712599675165247	1.9999820066401934	1.0	1.3175777206305757
151613	Experimental	-0.859394710875753	1.600396183128972	1.0	499.1736471541907
339829	Experimental	-1.9280431787446644	1.9816146520229394	1.0	51.80832310649641
101928882	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
8087	Experimental	-1.1720721389055302	0.28778543730827705	1.0	3314.0695664402156
131118	Experimental	-0.2640049606625354	1.620119357515985	1.0	615.9229481376583
347689	Experimental	-3.27380112708481	1.9997120606012788	1.0	4.438998163216195
107986157	Experimental	0.21905927465367303	2.0	1.0	0.39747173360688337
102724604	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
59345	Experimental	-7.451834519589969	0.331234093267809	1.0	722.2270673659079
51193	Experimental	-0.3351285398883865	1.5518534631251655	1.0	699.6142079949179
100505566	Experimental	-1.9184611799639848	1.9999629358353974	1.0	1.6706758731049356
101928711	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
102724550	Experimental	-2.187238509366705	1.9999658360918597	1.0	1.5639981632161943
107986154	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374234	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107986155	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107986156	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374235	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100874330	Experimental	1.4588688249293598	2.0	1.0	0.5656763506940704
104797538	Experimental	-1.2862525467032284	1.992986934428044	1.0	33.13690504197086
10242	Experimental	-0.952500110792508	1.9996692236491067	1.0	6.438363585553339
64393	Experimental	0.34487849419227773	0.18156322690883717	1.0	433.5921514469542
101928739	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
5290	Experimental	-0.7618328177957538	1.5495210274690443	1.0	577.7383900407742
27094	Experimental	-2.6073558040532943	1.9987517927504086	1.0	10.528282116100529
55669	Experimental	-0.2063179466525902	1.3261243358000567	1.0	1275.5230281979718
1857	Experimental	0.08762768270361079	0.678728430697483	1.0	1963.817959648626
6657	Experimental	-7.342497534050397	1.649395938936676	1.0	192.5411045525909
105374242	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374248	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107986162	Experimental	0.01909448462271633	0.0007440191992959866	1.0	12.690035094590792
54800	Experimental	-0.3138101943556815	1.8218741402496992	1.0	321.1759339861133
55689	Experimental	-0.03589613460854747	1.3829781083423671	1.0	1313.2382871041386
100874113	Experimental	-0.05079540329176846	1.993112242617495	1.0	44.368413640819156
79929	Experimental	-0.11598297364833787	1.9432094508189903	1.0	156.7499238563542
55486	Experimental	0.1279596129260455	0.5245373450955642	1.0	1187.8810008649002
100616127	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
10057	Experimental	-1.2448689051953186	1.1507831384655947	1.0	899.8555478758503
100873982	Experimental	0.11257916596976089	2.0	1.0	0.5037667179526113
200909	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
170572	Experimental	0.21905927465367303	2.0	1.0	0.39747173360688337
105374249	Experimental	0.31280936029494033	0.002341066819875334	1.0	26.75622703174654
106478970	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
285242	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
100874019	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100996490	Experimental	-2.673142820269708	1.999770557732422	1.0	4.063998163216195
109617007	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100505687	Experimental	-5.213987750727933	1.9946032911374139	1.0	19.563998163216198
105374243	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
401103	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374244	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
102724617	Experimental	1.4306676933953055	2.0	1.0	0.5764981632161945
107986054	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
23200	Experimental	-0.6653463507008974	0.8688271205135351	1.0	2004.6072833745059
54165	Experimental	-1.203313831003465	0.995775982512247	1.0	1135.3444600429057
105374246	Experimental	0.2604721045982737	2.0	1.0	0.5816456797359271
56922	Experimental	-0.5567771883863755	1.4039584326702825	1.0	845.0354830674515
105374247	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
27074	Experimental	-2.5409388090518426	1.9263934865784667	1.0	108.43602636671545
23101	Experimental	-2.1302498351118166	1.8447842023689995	1.0	183.13111283195204
84002	Experimental	-1.6999543292708175	0.523959006383768	1.0	1623.2176036644391
107986160	Experimental	-1.1538869400067953	1.967747921204084	1.0	83.0915009495337
107986161	Experimental	-0.9862549487294567	1.9996961379197482	1.0	6.053980019033338
109616971	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100820709	Experimental	0.21475058504759462	2.0	1.0	0.5012096201098415
105374262	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
344892	Experimental	-0.7613542183198201	1.9999975153024094	1.0	0.48183491009465507
347	Experimental	-7.723705848452919	1.4853480614244288	1.0	242.53330392227326
107986029	Experimental	-4.148771642687608	1.9975848640121672	1.0	13.675697679277615
105374298	Experimental	-0.8185463659176412	1.9363993627159761	1.0	136.52523793335928
105374297	Experimental	-0.4834145825261744	1.9994382342016024	1.0	9.510119243164782
727956	Experimental	-1.2501399120007695	1.627016081159182	1.0	414.21035450108883
440993	Experimental	-1.8283001259198428	1.9895010485227544	1.0	38.08989580434267
693155	Experimental	-2.699270564641072	1.996541599958495	1.0	18.422069343210957
200958	Experimental	-7.7016353995163875	0.3647404825199716	1.0	689.4462379143155
4585	Experimental	-5.98450449038354	0.43610886644153585	1.0	738.0550701510217
105374299	Experimental	-1.8938044637752325	1.999625542331586	1.0	5.9283215882931914
101929697	Experimental	-2.2021233304400933	1.9999798103877549	1.0	1.1889981632161941
107984010	Experimental	-1.6626387907399947	1.9999537301302095	1.0	1.924570045029022
10188	Experimental	-0.3352033433026137	1.175936041249709	1.0	1580.2758052512968
102465977	Experimental	-0.27797431428538544	1.9999976333405982	1.0	0.5197673434366341
100128262	Experimental	-0.6970030665758158	1.9771607380014105	1.0	75.12833676967469
5504	Experimental	-1.7796182976811616	0.38370012623857536	1.0	1862.564181524695
727978	Experimental	0.3374411589628585	0.00040479180044228574	1.0	10.021421089291028
23527	Experimental	-1.038308365201431	0.7004318593128928	1.0	1887.295971755968
101410543	Experimental	-0.11234325079696611	1.9999983690783705	1.0	0.44643544294654236
100507297	Experimental	-1.337640441778224	1.9140590576754037	1.0	145.92444426334032
93109	Experimental	-0.5763774533045457	1.6786320426230614	1.0	462.0422138992325
105374291	Experimental	-0.2730354260942292	1.9999159207151342	1.0	3.5551402995505175
55341	Experimental	-0.514099128215434	1.0155833961104248	1.0	1781.9683269771322
131583	Experimental	-2.189302948828133	1.7810627515414754	1.0	227.5993374148026
105374292	Experimental	1.001568301072062	2.0	1.0	0.6031877311332445
100507391	Experimental	0.26217654504566074	4.131556117239709e-05	1.0	2.783259633785401
105374293	Experimental	2.374756040179658	2.0	1.0	0.38063892521618725
107986174	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107986173	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
105374294	Experimental	-0.5094674328265599	1.999993782042986	1.0	0.8139981632161941
105374295	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
152002	Experimental	-1.4175652915038521	1.180743785300369	1.0	804.9149716179334
100874528	Experimental	-0.4955575784925786	1.9999918515077222	1.0	0.9389981632161942
100422926	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105374296	Experimental	0.10477932817642549	2.0	1.0	0.9313919202206014
401106	Experimental	-1.5773119819261108	1.9991122309300386	1.0	9.905105541177525
255812	Experimental	-1.3367079121803094	1.6495207101514744	1.0	384.5813441302845
7037	Experimental	-1.4225418998375903	0.012694149484790088	1.0	14748.21851358646
101929769	Experimental	-0.660986994029812	1.9998407254159427	1.0	4.573434992770023
375387	Experimental	0.8127766841412362	2.0	1.0	0.4618559938211727
84984	Experimental	-1.1368943484991652	1.9751432257798673	1.0	71.26099093839953
54965	Experimental	-0.7844329681573154	1.5127285953819385	1.0	614.9334681861042
5062	Experimental	-0.4548958946117678	0.7434122231274586	1.0	3322.7196612759803
205564	Experimental	-0.5151459397956994	1.4103820519410455	1.0	852.6654624781208
22916	Experimental	-1.0115550438647045	0.5805464404898897	1.0	2280.9325060129067
100874001	Experimental	-0.9000388107509963	1.9253841440959918	1.0	148.02642344660632
152217	Experimental	-0.6498742215880271	1.2963460469712074	1.0	971.0862928510007
