gene_id	condition	log2fold_change	p_value	p_value_corrected	base_mean
102724551	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102723596	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376942	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927347	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
133491	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376943	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376945	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
2917	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376946	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100873937	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928154	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986482	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107984118	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928136	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927394	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100288428	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377741	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986010	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376939	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376936	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102577424	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100873975	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
253314	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100422962	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3568	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100130207	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
6620	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100302203	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
57633	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986487	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986007	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100996385	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986008	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376933	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100126791	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377746	Experimental	0.0	1.999982533708731	1.0	1.0000000000000002
105377745	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377744	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1812	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986484	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
441116	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100616334	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377742	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100616202	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377736	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
29995	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986480	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
348825	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927565	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376960	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
152274	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
644994	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377723	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377724	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376963	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100422868	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986392	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377722	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377721	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100500831	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
109616973	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
30012	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100996597	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1618	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
64901	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
2568	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377641	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986475	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
23228	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376972	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100132526	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
106635526	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
112267878	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376955	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
29931	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377733	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
859	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102465862	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927440	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
113219469	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105376949	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928093	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100847029	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986478	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377729	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986473	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377728	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107984004	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100422933	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100126334	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100874325	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377727	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
285370	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
6529	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100288254	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100874090	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
6854	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
5468	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
491	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
113218489	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
85443	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377030	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100313840	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
643226	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
57824	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100846991	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102465494	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378210	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378208	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
440955	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986457	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100874239	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101926975	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
494337	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
406966	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
646498	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100642175	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
339834	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378204	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
389118	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
729080	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56128	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
26167	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
10991	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
29930	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378213	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101926905	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
134391	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
646424	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100132146	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
29122	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100287362	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378218	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
377047	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100288960	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
729756	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
339906	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
4634	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927012	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
9832	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
5745	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
153469	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
109617025	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1809	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377074	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
202374	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
109623484	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378217	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100874361	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378214	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986461	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100616407	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378215	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56119	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56134	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56135	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377091	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
641700	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
692109	Experimental	0.0	1.9997727133196435	1.0	4.000000000000001
3697	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
109617024	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377094	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
776	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
26821	Experimental	0.0	1.999982533708731	1.0	1.0000000000000002
55349	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
109616975	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
8382	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
55799	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986088	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
790952	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100874237	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
57408	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
7478	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986089	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
9499	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377096	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377097	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377098	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
26059	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377088	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
111064649	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
132141	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
389124	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56136	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102464817	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377082	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56137	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
112267934	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377083	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100616138	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377085	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56138	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377087	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56139	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
6690	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
440956	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56142	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56143	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100506840	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56147	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56662	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
401067	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
389123	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378198	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56664	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928999	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101929696	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56140	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377029	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
117156	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
408187	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
885	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
131375	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
131377	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377680	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
57467	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377678	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100874044	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377677	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1582	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986466	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377676	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100190949	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100506275	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100506243	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
729085	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377051	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377052	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102724404	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
408263	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986080	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986081	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
153745	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
26762	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377045	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
91937	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927740	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377645	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
114898	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377031	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377642	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377690	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377689	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
407015	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927766	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377688	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377687	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377033	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
285627	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986467	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
6336	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377034	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986042	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
11280	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377035	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
165904	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102724104	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1524	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1237	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377038	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377039	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377043	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377673	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
6444	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378239	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
340075	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1044	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377061	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377062	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100189103	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378224	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
54716	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
406937	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986082	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
406935	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
728264	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927046	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
27190	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
693169	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378221	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986462	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
10803	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
2829	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3360	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
729230	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
84651	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378220	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
83598	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
115560	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378225	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377056	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378226	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100302284	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100422950	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
9421	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100302181	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107983980	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107986464	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378238	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
406929	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
2890	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56923	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
375337	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
6997	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378237	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
112267935	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378234	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
153201	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377055	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
285641	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100506319	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
309	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928592	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
91392	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
134466	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
91977	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105378236	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105377409	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100505583	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105375829	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371807	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927166	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371808	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3211	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3219	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
406972	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100302211	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101060400	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
360205	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
84366	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100422978	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
10481	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371811	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371812	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371809	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
406943	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
113218499	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
30009	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1394	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100128977	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
162540	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100130148	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371800	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
246744	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985027	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101929777	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371798	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
112268191	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100847067	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
4635	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3690	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985029	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102724508	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
284076	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985028	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371813	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
124872	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
440446	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371828	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
56934	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371829	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371830	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371831	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927274	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100506650	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
84643	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985001	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3131	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927367	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371833	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102724732	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107984982	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371825	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
124857	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102466918	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
7229	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
162466	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371816	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
124871	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102465137	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927207	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102465141	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107984999	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
6442	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
373861	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927230	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371822	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
253962	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927253	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
55018	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
2695	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927389	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371802	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927017	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
81871	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
85289	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
84616	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
85290	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
85291	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
728318	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
83755	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
83899	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
83901	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
85280	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
81870	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100507608	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100505724	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100533177	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
83900	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
653240	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100132386	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100132476	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
162605	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371776	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3859	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
54474	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
